Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
2946;Global Cookstove Program (EKI Phase 08);Household & Community;Cookstoves;Southern Asia;India;;0;
2947;Global Cookstove Program (EKI Phase 09);Household & Community;Cookstoves;Southern Asia;India;;0;
2948;Global Cookstove Program (EKI Phase 10);Household & Community;Cookstoves;Southern Asia;India;;0;
2951;Liaoning Xinwang Swine Farm Manure Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;308.498;2020
2957;Wuhan Chenjiachong Landfill Gas Power Generation Project Phase II;Waste Management;Landfill Methane;Eastern Asia;China;;273.466;2020
2958;Lanao del Sur Bamboo Reforestation Project;Forestry & Land Use;Afforestation/Reforestation;South-Eastern Asia;Philippines;;0;
2966;Installation Of Solar Milling Plants for Household In Zambia, Project- 1;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;Zambia;;0;
2968;Replacement of ICLs by LED lamps in India;Household & Community;Lighting;Southern Asia;India;;0;
297;Generation of Electricity from 3.2 MW Capacity Wind Mills by Gujarat JHM Hotels Ltd at Bhambarwadi, Maharashtra;Renewable Energy;Wind;Southern Asia;India;;0;
2971;OKA 2 PROJECT;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Congo;;0;
2977;Biomass Cogeneration Plant By SCOUL;Agriculture;Manure Methane Digester;Sub-Saharan Africa;Uganda;;0;
298;Aryan Coal 15 MW Wind Project in Maharashtra, India;Renewable Energy;Wind;Southern Asia;India;;125.819;2006
2981;Installation of high efficiency wood burning cookstoves in Angola – Project 2;Household & Community;Cookstoves;Sub-Saharan Africa;Angola;;133.533;2021
2983;Distribution Of high Efficient Cook Stoves;Household & Community;Cookstoves;Southern Asia;India;;0;
2984;Rwandan Improved Cookstove Project;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;0;
2989;Solar Water Pump Project in Kenya;Agriculture;Improved Irrigation Management;Sub-Saharan Africa;Kenya;;54.549;2020
2992;HG Afforestation Through High Quality Timber Over Degraded Grasslands;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Uruguay;;703;2020
2993;Grouped rooftop solar power project by SAEL Limited;Renewable Energy;Solar - Distributed;Southern Asia;India;;0;
2999;Cleaner cooking access in lower Himalayan region;Household & Community;Cookstoves;Southern Asia;Nepal;;0;
3;Liaoning Xingcheng Haibin Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;0;
30;Hunan Dongping 72MW Hydropower Project;Renewable Energy;Hydropower;Eastern Asia;China;;1.106.847;2007
3000;Nankang District MSW Landfill Site LFG Recovery and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3002;Hiwi REDD+ Project;Forestry & Land Use;REDD+;Latin America and the Caribbean;Brazil;;151.373;2019
3005;Tongxu Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;273.962;2020
3006;Taiqian County MSW Landfill Site LFG Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;56.868;2021
301;Positive Climate Care 0.70 MW Wind Power Project Activity by Umedica Laboratories in the state of Gujarat, India.;Renewable Energy;Wind;Southern Asia;India;;3.007;2006
3016;Guoyang MSW Landfill Site LFG Recovery and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;163.417;2021
3017;Jiangsu REO-ECO PET RECYCLING PROJECT;Waste Management;Waste Recycling;Eastern Asia;China;;8.120;2021
302;Positive Climate Care 2.5 MW Wind Power Project Activity by Rajesh Construction Company Limited in Chitradurga, Karnataka, India.;Renewable Energy;Wind;Southern Asia;India;;48.861;2006
3020;Dongyang Wastewater Treatment Plant Project;Waste Management;Methane Recovery in Wastewater;Eastern Asia;China;;112.638;2020
3021;Reducing Gas Leakages within North West and other sub-areas of the Titas Gas Distribution Network in Bangladesh;Industrial & Commercial;Leak Detection & Repair in Gas Systems;Southern Asia;Bangladesh;;0;
3025;CSD Wastewater Treatment Plant Project in Hebei Province;Waste Management;Methane Recovery in Wastewater;Eastern Asia;China;;161.533;2021
303;Positive Climate Care 9.75 MW Bundled Wind Power Project Activity by Savita Oil Technologies Ltd. & its group companies in the state of Maharashtra, India;Renewable Energy;Wind;Southern Asia;India;;69.199;2007
3030;The Clean Energy Cooking Initiative;Household & Community;Cookstoves;Southern Asia;India;;0;
3031;Global Cookstove Program (EKI Phase 12);Household & Community;Cookstoves;Southern Asia;India;;0;
304;Fundao Santa-Clara Energetic Complex Project (FSCECP);Renewable Energy;RE Bundled;Latin America and the Caribbean;Brazil;;385.070;2006
3045;Reduced Emissions from Improved and Efficient Cooking in Ugandan Communities;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;0;
3046;BATMAN LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT;Waste Management;Landfill Methane;Western Asia;Türkiye;;0;
3047;Nanyang Dongjia Composting Project in Fangcheng County;Waste Management;Composting;Eastern Asia;China;;103.818;2020
305;4.5 MW bundled wind power project;Renewable Energy;Wind;Southern Asia;India;;16.546;2008
3052;Grouped Projects For Cambodia Water Purifier;Household & Community;Clean Water;South-Eastern Asia;Cambodia;;0;
3056;Brascarbon Methane Recovery Project BCA-BRA-17;Agriculture;Manure Methane Digester;Latin America and the Caribbean;Brazil;;150.529;2021
3058;Jiayu MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3061;Hexian MSW Landfill Site LFG recovery to power project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3063;Pengmai Composting Project in Fangcheng County;Waste Management;Composting;Eastern Asia;China;;95.492;2020
307;Daegu Bangcheon-Ri Landfill gas CDM Project;Waste Management;Landfill Methane;Eastern Asia;South Korea;;292.467;2006
3070;Liucheng County MSW Landfill Site LFG Recovery and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3072;Rwanda Riparian Restoration Project;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Rwanda;;0;
3077;Huojia County Second MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3078;Puyang County Rural MSW Landfill Site LFG Pollution Treatment and Comprehensive Utilization Project;Waste Management;Landfill Methane;Eastern Asia;China;;35.761;2021
308;2.45 MW Wind Power Project in Rajasthan, India by Yamuna Power and Infrastructure Ltd.;Renewable Energy;Wind;Southern Asia;India;;29.351;2006
3094;REDUCING CARBON EMISSIONS ON I-64 CAPACITY IMPROVEMENT PROJECT WITH THE USE OF FSB AND EMULSION ASPHALT MIXTURES;Industrial & Commercial;Road Construction Emission Reductions;North America;United States;;17.790;2018
3095;Biodiesel Project by Kotyark Industries Limited;Industrial & Commercial;Fuel Switching;Southern Asia;India;;0;
3096;UPLIFTING OF MALAGASY COMMUNITES BY DISTRUBUTING EFFICIENT COOKING APPLIANCE;Household & Community;Cookstoves;Sub-Saharan Africa;Madagascar;;26.255;2022
3099;Spectra Solar Park Ltd _35 MW AC Grid-Tied by Spectra Solar Park Limited;Renewable Energy;Solar - Centralized;Southern Asia;Bangladesh;;33.223;2021
3101;Jinquan Geothermal Based Space Heating System;Renewable Energy;Geothermal;Eastern Asia;China;;0;
3109;Biomass Cookstove Project in Jharkhand;Household & Community;Cookstoves;Southern Asia;India;;14.389;2020
3112;BABIL BIOGAS POWER PLANT;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;0;
3126;Qingfeng Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3128;Luyi Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;133.676;2021
313;Macaohe 9.8MW  hydro power project in Guizhou Province, China;Renewable Energy;Hydropower;Eastern Asia;China;;20.585;2008
3130;Shangcai Xima Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3131;Xiping Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3132;Shangcai Chenfazhai Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;33.228;2021
3133;Huaxian Fengqiqiu Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3135;Henan Grouped Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;18.736;2020
314;15 MW Bundled grid-connected wind electricity generation project in  Radhapuram Taluk of Tirunelveli District in Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;0;
315;8.75 MW Bundled Wind Power Project in Maharashtra, India.;Renewable Energy;Wind;Southern Asia;India;;40.279;2007
3151;Clean Cooking Access for Women in Rural Maharashtra;Household & Community;Cookstoves;Southern Asia;India;;0;
3154;Household Biogas Project in Uttarakhand, India;Household & Community;Biodigesters;Southern Asia;India;;80.947;2020
3155;NIGER DELTA MANGROVE PROJECT;Forestry & Land Use;Wetland Restoration;Sub-Saharan Africa;Nigeria;;0;
3161;Displacement of firewood by household biogas stoves in India;Household & Community;Biodigesters;Southern Asia;India;;127.034;2020
3162;Holistic development of North East India through clean energy access;Household & Community;Cookstoves;Southern Asia;India;;0;
3164;Yantai Xinhao Swine Farm Manure Management System GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
318;Clinton Landfill Gas Collection and Combustion Project;Waste Management;Landfill Methane;North America;United States;;1.052.230;2010
3182;Eastern DRC Cookstove Project - Tanganyika;Household & Community;Cookstoves;Sub-Saharan Africa;DRC;;0;
319;CGN Gansu Anxi Daliang 49.5MW Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;82.450;2008
3197;Kenya Jiko Kisasa Improved Cookstove Program I;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;0;
3198;Installation of high efficiency wood burning cookstoves in Burundi;Household & Community;Cookstoves;Sub-Saharan Africa;Burundi;;0;
3199;Installation of high efficiency wood burning cookstoves in Gambia;Household & Community;Cookstoves;Sub-Saharan Africa;Gambia;;0;
32;Luara Ceramic Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;92.835;2006
320;Upgradation and expansion of A.P.M.C compost plant at Tikri, Delhi;Waste Management;Composting;Southern Asia;India;;25.622;2008
3205;Installation of high efficiency wood burning cookstoves in Uganda 2;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;0;
3206;Installation of high efficiency wood burning cookstoves in Kenya 2;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;0;
3207;CO2 UTILIZATION IN CONCRETE - Removals & Reductions - CarbonCure - U.S. Project #1;Carbon Capture & Storage;Carbon Capture in Concrete;North America;United States;;68.297;2019
3208;Wheatbelt Biodiversity Carbon Credit Project;Forestry & Land Use;Afforestation/Reforestation;Oceania;Australia;;0;
3209;Installation of high efficiency wood burning cookstoves in Tanzania 2;Household & Community;Cookstoves;Sub-Saharan Africa;Tanzania;;0;
321;6.2 MW Bundled Wind Project in Tamil Nadu, Rajasthan and Maharashtra by Interocean.;Renewable Energy;Wind;Southern Asia;India;;28.956;2007
322;Lara Ceramic fuel switching project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;56.741;2006
3220;Mbakaou Carriere Small Hydro Power Plant;Renewable Energy;Hydropower;Sub-Saharan Africa;Cameroon;;0;
3222;MARDIN LFG POWER PLANT;Waste Management;Landfill Methane;Western Asia;Türkiye;;0;
323;Panorama Ceramic Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;36.336;2006
3239;Madagascar Fahatokiana Improved Cookstove Program;Household & Community;Cookstoves;Sub-Saharan Africa;Madagascar;;0;
324;Bundled wind power project by KMSPL, Bangalore;Renewable Energy;Wind;Southern Asia;India;;585.290;2006
3240;The Core Carbon;Household & Community;Cookstoves;Southern Asia;India;;0;
3244;Grouped Projects For Vietnam Energy Efficiency Program;Household & Community;Lighting;South-Eastern Asia;Viet Nam;;60.786;2022
3249;Global Cookstove Program (Phase 21);Household & Community;Cookstoves;Southern Asia;India;;0;
325;Lugouhe Hydropower Station Project;Renewable Energy;Hydropower;Eastern Asia;China;;66.523;2007
3250;Global Cookstove Program (Phase 22);Household & Community;Cookstoves;Southern Asia;India;;0;
3251;Global Cookstove Program (Phase 23);Household & Community;Cookstoves;Southern Asia;India;;0;
3252;Global Cookstove Program (Phase 24);Household & Community;Cookstoves;Southern Asia;India;;0;
3253;Global Cookstove Program (Phase 25);Household & Community;Cookstoves;Southern Asia;India;;0;
3262;Livelihoods Chitetezo Mbaula Project;Household & Community;Cookstoves;Sub-Saharan Africa;Malawi;;100.959;2022
327;Guosheng Hydropower Station Project;Renewable Energy;Hydropower;Eastern Asia;China;;54.356;2008
328;Huangjueshu Hydropower Station Project;Renewable Energy;Hydropower;Eastern Asia;China;;72.641;2008
3282;Solid Waste Management Project at Moradabad;Renewable Energy;Biomass;Southern Asia;India;;38.388;2020
3283;ASYA LALE BIOGAS PROJECT;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;0;
3286;Grouped Water Purification Project in India;Household & Community;Clean Water;Southern Asia;India;;1.537;2021
329;Nova Dutra, S√£o Silvestre and Vila Nova Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;126.778;2006
3297;Hamparan biogas project;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Indonesia;;0;
3298;Blitta – Togo Solar Power Plant;Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Togo;;70.969;2021
3299;Grouped Project Serra do Sudeste;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Brazil;;0;
33;Kitambar Switching Fuel Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;536.112;2007
330;Wutuhe Erji hydro power project in Guizhou Province, China;Renewable Energy;Hydropower;Eastern Asia;China;;155.385;2008
3308;Dongyuan Xiantang Landfill Gas Power Generation Phase I Project;Waste Management;Landfill Methane;Eastern Asia;China;;56.564;2022
3319;Tibet Ngari Improved Grassland Management Project;Forestry & Land Use;Sustainable Grassland Management;Eastern Asia;China;;0;
332;Dori Alimentos Ltda - Biomass Based Project - Brazil;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;219.965;2006
3321;Hongera Reforestation Project (Mt Kenya and Aberdares);Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Kenya;;0;
3329;Installation of high efficiency wood burning cookstoves in Madagascar;Household & Community;Cookstoves;Sub-Saharan Africa;Madagascar;;0;
3330;Installation of high efficiency wood burning cookstoves in Philippines;Household & Community;Cookstoves;South-Eastern Asia;Philippines;;0;
334;Methane Recovery Project Cleanergy Wanroij, North Brabant, The Netherlands,;Agriculture;Manure Methane Digester;Europe;Netherlands;;73.626;2007
3348;Huizhou Landfill Gas Power Generation Phase III and IV Project;Waste Management;Landfill Methane;Eastern Asia;China;;610.764;2020
3356;Changing Lives via Improved Cooking Initiatives – Philippines;Household & Community;Cookstoves;South-Eastern Asia;Philippines;;0;
3363;Westphalen Forest Carbon Project;Forestry & Land Use;Improved Forest Management;Europe;Germany;;10.894;2018
3364;The Electric Vehicle Accelerator Programme (EVA);Transportation;Electric Vehicles & Charging;South-Eastern Asia;Singapore;;0;
3369;Tieqilishi Sichuan Liangshan AWMS GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;315.108;2021
3378;Animal Manure Management System (AMMS) GHG Mitigation Project In Huoqiu county Anhui province;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
338;Methane Recovery Project Praktijkcentrum Sterksel, North Brabant, The Netherlands;Agriculture;Manure Methane Digester;Europe;Netherlands;;42.452;2007
3393;Hubei Jiulong PET Recycling Project;Waste Management;Waste Recycling;Eastern Asia;China;;38.091;2021
34;Cavalcante Ceramic fuel switching project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;246.861;2007
340;Upgradation, Operation and Maintenance of 200 TPD Composting facility at Okhla, Delhi;Waste Management;Composting;Southern Asia;India;;9.203;2009
3407;Heyuan Dengta Landfill Gas Power Generation Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3413;Installation of high efficiency cookstoves in India by AGS Carbon – Project 2;Household & Community;Cookstoves;Southern Asia;India;;0;
342;Hsikou Hydro Power Project;Renewable Energy;Hydropower;Eastern Asia;Taiwan;;107.659;2009
3448;LANDFILL GAS COLLECTION AND UTILIZATION AT THE MARCA CARIACICA – II LANDFILL;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;354.124;2020
346;Wind power project by GFL in Gudhepanchgani;Renewable Energy;Wind;Southern Asia;India;;36.976;2007
3460;LED distribution project by EKI Energy Services Limited;Household & Community;Lighting;Southern Asia;India;;0;
347;8.5 MW Bundled grid-connected wind electricity generation project at Tirunelveli, Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;123.948;2006
349;8.35 MW Wind Power Project at Guddarangavana Halli, District Chitradurga, State Karnataka, India.;Renewable Energy;Wind;Southern Asia;India;;183.394;2006
35;Zhuhai Hengqin Island Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;15.173;2008
351;Bundled grid-connected wind electricity generation project identified as Bundle E5 in Maharashtra and Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;64.630;2006
352;FUEL SWITCHING AT ATOCONGO CEMENT PLANT AND NATURAL GAS PIPELINE EXTENSION, CEMENTOS LIMA, PERU;Industrial & Commercial;Fuel Switching;Latin America and the Caribbean;Peru;;55.187;2006
353;Composting of Municipal organic waste in Mahajanga (Madagascar);Waste Management;Composting;Sub-Saharan Africa;Madagascar;;39.986;2009
3534;7.81MW solar power project by AMPSolar Generation Private Limited;Renewable Energy;Solar - Distributed;Southern Asia;India;;0;
354;Assunção Ceramic Fuel Switching Project;Renewable Energy;Biomass;Latin America and the Caribbean;Brazil;;267.656;2007
3544;Solid Waste to Energy Production Facility Sonepat;Renewable Energy;Biomass;Southern Asia;India;;0;
3545;50 MW (AC) SOLAR PARK AT SUTIAKHALI, GOURIPUR, MYMENSINGH;Renewable Energy;Solar - Centralized;Southern Asia;Bangladesh;;99.987;2020
355;Inner Mongolia Baotou Bayin Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;493.196;2008
3556;Grouped Rooftop Solar Project by Tata Power Renewable Energy Limited;Renewable Energy;Solar - Distributed;Southern Asia;India;;52.309;2020
356;Methane capture and destruction on La Hormiga landfill in San Felipe and El Belloto landfill in Quilpue;Waste Management;Landfill Methane;Latin America and the Caribbean;Chile;;11.824;2009
357;7.50 MW Bundled grid-connected wind electricity generation project in Tamil Nadu and Karnataka, India;Renewable Energy;Wind;Southern Asia;India;;24.474;2007
358;8.92 MW Bundled grid-connected wind electricity generation project in Erode and Coimbatore districts of Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;58.039;2006
359;9.20 MW Bundled Grid-Connected wind electricity generation project in Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;52.810;2006
36;China Xiaogushan Hydropower Project;Renewable Energy;Hydropower;Eastern Asia;China;;49.947;2006
360;5.65 MW Bundled grid-connected wind electricity generation project in Tamil Nadu and Karnataka, India;Renewable Energy;Wind;Southern Asia;India;;37.812;2006
3602;Udzungwa Corridor Reforestation;Forestry & Land Use;Afforestation/Reforestation;Sub-Saharan Africa;Tanzania;;0;
3603;Jiangsu Lisaike PET Recycling Project;Waste Management;Waste Recycling;Eastern Asia;China;;94.109;2021
3604;Improved Cookstove Implementation in Nepal.;Household & Community;Cookstoves;Southern Asia;Nepal;;0;
361;5.725 MW Bundled grid-connected wind electricity generation project, Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;38.871;2006
3613;Solar Power Project by SOMA Energy;Renewable Energy;Solar - Centralized;South-Eastern Asia;Cambodia;;6.550;2020
3616;Recycling Roadways for Carbon Emission Reductions - Midstate Reclamation and Trucking;Industrial & Commercial;Road Construction Emission Reductions;North America;United States;;28.915;2021
3625;Yangdong Landfill Gas Power Generation Project;Waste Management;Landfill Methane;Eastern Asia;China;;234.938;2021
3626;Yangchun Landfill Gas Power Generation Project;Waste Management;Landfill Methane;Eastern Asia;China;;187.152;2021
363;Caldere Hydro Power Plant Project;Renewable Energy;Hydropower;Western Asia;Türkiye;;174.234;2008
364;Bundled 15 MW Wind Power Project in India;Renewable Energy;Wind;Southern Asia;India;;10.332;2005
3640;3A BES Akyurt Biogas Power Plant;Agriculture;Manure Methane Digester;Western Asia;Türkiye;;0;
3648;Fengxi Geothermal Space Heating Project in Xi'an city, Shaanxi Province;Renewable Energy;Geothermal;Eastern Asia;China;;0;
3649;Tianjin Dahanzhuang LFG Power Generation Project I;Waste Management;Landfill Methane;Eastern Asia;China;;115.878;2020
3653;Xinxiang MSW Incineration Project;Waste Management;Waste Incineration;Eastern Asia;China;;0;
3657;Grouped Commercial Vehicle EV Project in India;Transportation;Electric Vehicles & Charging;Southern Asia;India;;65;2022
3658;DISTRIBUTION OF FUEL EFFICIENT IMPROVED COOKSTOVES IN INDIA;Household & Community;Cookstoves;Southern Asia;India;;0;
3659;Nesa Solar PV Grouped Project;Renewable Energy;Solar - Distributed;Sub-Saharan Africa;South Africa;;0;
366;Kaona Power Supply Biomass Cogeneration Project;Renewable Energy;Biomass;South-Eastern Asia;Thailand;;0;
3662;15 MW Nam Hinboun Downstream Hydropower Project;Renewable Energy;Hydropower;South-Eastern Asia;Laos;;57.284;2021
3667;SHANDONG BEICHEN BREEDING SWINE FARM COMPOSTING PROJECT;Waste Management;Composting;Eastern Asia;China;;0;
3668;Jintudi Composting Project in Zhucheng City;Waste Management;Composting;Eastern Asia;China;;0;
367;Kitroongruang Biogas Energy Project;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Thailand;;35.554;2007
3670;MEIOESTE UNICARBO LANDFILL GAS TO ENERGY PROJECT;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;0;
3677;Ecobase Europe Afforestation Project;Forestry & Land Use;Afforestation/Reforestation;Europe;Estonia;;0;
3678;Chia Tai AWMS GHG Mitigation Project in Guangdong Province;Agriculture;Manure Methane Digester;Eastern Asia;China;;161.963;2021
368;Sulige Natural Gas based Power Generation Project;Industrial & Commercial;Natural Gas Electricity Generation;Eastern Asia;China;;1.009.236;2007
3688;Shandong Xiantan Composting Project;Waste Management;Composting;Eastern Asia;China;;84.886;2021
3689;Biodiesel Project by Rajputana Biodiesel Private Limited;Industrial & Commercial;Fuel Switching;Southern Asia;India;;7.121;2020
3691;Safe Drinking Water Supply Project in the Rural Area of Senegal;Household & Community;Clean Water;Sub-Saharan Africa;Senegal;;0;
3693;Improved Cookstove Distribution by Climate Detox Private Limited- Phase II;Household & Community;Cookstoves;Southern Asia;India;;0;
3696;Chongqing Tongliang LFG Power Generation Project;Waste Management;Landfill Methane;Eastern Asia;China;;124.945;2021
3697;Wangxingzhuang CMM Power Generation Project;Industrial & Commercial;Mine Methane Capture;Eastern Asia;China;;0;
370;Grid connected bundled wind power project in Gujarat managed by Enercon (India) Limited;Renewable Energy;Wind;Southern Asia;India;;240.584;2008
3705;CMM power generation project in the new auxiliary shaft of No. 8 coal mine of Hebi Coal Group;Industrial & Commercial;Mine Methane Capture;Eastern Asia;China;;0;
371;Guangdong Lankou 26MW Hydro Power Project;Renewable Energy;Hydropower;Eastern Asia;China;;448.118;2007
3715;TAIHE COUNTY BIOGAS POWER GENERATION AND ORGANIC FERTILIZER PROJECT;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
372;13.21 MW Bundled grid-connected wind electricity generation project in Coimbatore and Erode districts of Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;86.800;2006
3720;Giciye III Hydropower Project in Rwanda;Renewable Energy;Hydropower;Sub-Saharan Africa;Rwanda;;56.755;2020
3727;Corridors for Life ARR Grouped Project;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Brazil;;0;
375;GEPL Biomass energy generation project at Faridabad, Haryana;Renewable Energy;Biomass;Southern Asia;India;;14.419;2006
3752;SMG - LED Light Program 1;Household & Community;Lighting;Southern Asia;India;;0;
3757;Enhancing Lives of communities by distribution of Cookstoves;Household & Community;Cookstoves;Southern Asia;India;;0;
376;Positive Climate Care 8.25 MW Bundled Wind Power Project Activity by Savita Oil Technologies Limited in Hassan, Karnataka, India.;Renewable Energy;Wind;Southern Asia;India;;137.982;2008
3762;Jiaozhou Landfill Gas Recovery Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
3766;Gansu Ganzhou Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3767;MicroEnergy Credits – Microfinance for Solar Lamps in Kenya;Renewable Energy;Solar Lighting;Sub-Saharan Africa;Kenya;;56.007;2021
3769;SMG - Cookstove Program 1;Household & Community;Cookstoves;Southern Asia;India;;47.369;2022
377;11.60 MW Bundled grid-connected wind electricity generation project at Tirunelveli, Tamil Nadu, India;Renewable Energy;Wind;Southern Asia;India;;68.733;2006
3771;SMG - Cookstove Program 3;Household & Community;Cookstoves;Southern Asia;India;;0;
378;CGN Jilin Daan 49.5MW Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;119.656;2008
3788;Foumbouni-Mitsamiouli solar farm;Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Comoros;;10.380;2021
379;7.85 MW Bundled Wind Power Project in Southern India;Renewable Energy;Wind;Southern Asia;India;;25.806;2005
3797;Ödemis Integrated Solid Waste Management Plant;Renewable Energy;Biomass;Western Asia;Türkiye;;87.646;2021
38;Energy Efficiency Project in the Ramla Cement Plant in Israel;Industrial & Commercial;Energy Efficiency;Western Asia;Israel;;4.613;2006
380;MRF wind power project in Tamilnadu managed by Enercon India Limited;Renewable Energy;Wind;Southern Asia;India;;395.613;2006
3801;Improved Cookstove Distribution in Ghana by EKI;Household & Community;Cookstoves;Sub-Saharan Africa;Ghana;;485.134;2023
381;Bundled wind power project in Harshnath managed by Enercon (India) Limited;Renewable Energy;Wind;Southern Asia;India;;193.847;2007
3814;Chestnut Carbon Conservation Project;Forestry & Land Use;Improved Forest Management;North America;United States;;1.864;2022
382;Sustainable Biomass based thermal energy generation VCS project of Lalan Rubbers (Pvt) Ltd factories in Biyagama & Seethawaka, Sri Lanka;Renewable Energy;Biomass;Southern Asia;Sri Lanka;;0;
3820;Distribution of Improved Cookstove in Quang Nam Province, Vietnam;Household & Community;Cookstoves;South-Eastern Asia;Viet Nam;;19.932;2022
3830;Jiyuan Weiheng Cow Breeding Farm Biogas Recovery and Utilization Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
3831;Healthier, Happier Meals With Fuel And Time Savings In Rural Zambia;Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;0;
3832;Solar Powered Irrigation Services by Claro Energy, India;Agriculture;Improved Irrigation Management;Southern Asia;India;;0;
3835;Grouped projects for water purifiers for climate and community action – Phase 2;Household & Community;Clean Water;South-Eastern Asia;Viet Nam;;0;
3836;Grouped Projects for Viet Nam Cookstove Program – Phase 2;Household & Community;Cookstoves;South-Eastern Asia;Viet Nam;;0;
3839;Recycling Roadways for Carbon Emission Reductions – Global Emissionairy – U.S. Project #1;Industrial & Commercial;Road Construction Emission Reductions;North America;United States;;21.116;2021
384;Grid connected bundled wind power project in Karnataka managed by Enercon (India) Limited;Renewable Energy;Wind;Southern Asia;India;;142.677;2007
3848;Climate Action Through Improved Cooking Access In Indo-Gangetic Plains;Household & Community;Cookstoves;Southern Asia;India;;0;
385;Saldanha Small Hydroelectric Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Brazil;;48.258;2007
3850;SHINE - Distribution of LED lightbulbs in India-1;Renewable Energy;Solar Lighting;Southern Asia;India;;0;
