Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
11477;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 07 - GS11477;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;105.010;2021
11478;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 08 - GS11478;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;77.016;2021
11479;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 09 - GS11479;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;82.871;2021
11480;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 10 - GS11480;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;65.866;2021
11481;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 11 - GS11481;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;93.410;2020
11482;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 12 - GS11482;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;346.582;2021
11483;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 13 - GS11483;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;152.786;2020
11484;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 14 - GS11484;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;147.136;2021
11485;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 15 - GS11485;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;32.780;2020
11486;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 18 - GS11486;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;66.392;2021
11488;"Improved Cooking Stoves in Bangladesh – CPA No.20 ""SZ Consultancy Services Ltd.""";Household & Community;Cookstoves;Southern Asia;Bangladesh;;514.941;2021
11489;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 34 - GS11489;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;68.829;2021
11490;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 33 - GS11490;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;152.306;2021
11491;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 31 - GS11491;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;165.641;2021
11496;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 26 - Clear Sky Partners – GS11496;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;55.288;2021
11498;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 24 - Clear Sky Partners – GS11498;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;63.254;2021
11499;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 23 - Clear Sky Partners – GS11499;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;57.955;2021
11500;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 22 - Clear Sky Partners – GS11500;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;74.611;2021
11501;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 21 - Clear Sky Partners – GS11501;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;103.884;2021
11503;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 19 - Clear Sky Partners – GS11503;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;69.441;2021
11504;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 05 - GS11504;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;76.391;2020
11505;GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 06 - GS11505;Household & Community;Bundled Energy Efficiency;Southern Asia;India;;99.479;2020
11507;GS11506 VPA1: Advanced Biomass Cooking Solutions by Biomassters in Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;6.265;2022
11513;Up Energy Improved Cookstoves Programme Uganda – CPA No 024 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;30.270;2021
11514;Up Energy Improved Cookstoves Programme Uganda – CPA No 025 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;29.844;2021
11515;Up Energy Improved Cookstoves Programme Uganda – CPA No 026 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;29.436;2021
11516;Up Energy Improved Cookstoves Programme Uganda – CPA No 027 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;29.165;2021
11517;Up Energy Improved Cookstoves Programme Uganda – CPA No 028 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;28.800;2021
11518;Up Energy Improved Cookstoves Programme Uganda – CPA No 029 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;28.529;2021
11519;Up Energy Improved Cookstoves Programme Uganda – CPA No 030 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;28.267;2021
11520;Up Energy Improved Cookstoves Programme Uganda – CPA No 031 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;28.063;2021
11521;Up Energy Improved Cookstoves Programme Uganda – CPA No 032 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;27.884;2021
11522;Up Energy Improved Cookstoves Programme Uganda – CPA No 033 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;27.825;2021
11523;Up Energy Improved Cookstoves Programme Uganda – CPA No 034 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;27.615;2021
11524;Up Energy Improved Cookstoves Programme Uganda – CPA No 035 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;27.402;2021
11525;Up Energy Improved Cookstoves Programme Uganda – CPA No 036 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;27.160;2021
11526;Up Energy Improved Cookstoves Programme Uganda – CPA No 037 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;26.869;2021
11527;Up Energy Improved Cookstoves Programme Uganda – CPA No 038 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;26.625;2021
11528;Up Energy Improved Cookstoves Programme Uganda – CPA No 039 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;26.422;2021
11529;Up Energy Improved Cookstoves Programme Uganda – CPA No 040 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;26.307;2021
11530;Up Energy Improved Cookstoves Programme Uganda – CPA No 041 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;26.096;2021
11531;Up Energy Improved Cookstoves Programme Uganda – CPA No 042 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;25.565;2021
11532;Up Energy Improved Cookstoves Programme Uganda – CPA No 043 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;24.804;2021
11533;Up Energy Improved Cookstoves Programme Uganda – CPA No 044 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;24.215;2021
11534;Up Energy Improved Cookstoves Programme Uganda – CPA No 045 supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;23.652;2021
11537;Dongming County Municipal Solid Waste Disposal Site Biogas Electricity Generation Project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
11538;Zhangjiajie  Meitanwan MSW landfill site LFG recovery to power project;Waste Management;Landfill Methane;Eastern Asia;China;;0;
11539;Bundling of household biogas plants for thermal energy applications;Household & Community;Biodigesters;Southern Asia;India;;70.181;2021
11551;TASC Clean Cooking PoA – VPA 2 (Zimbabwe);Household & Community;Cookstoves;Sub-Saharan Africa;Zimbabwe;;656.464;2021
11556;Yunxiao Zengjiang Wind Farm;Renewable Energy;Wind;Eastern Asia;China;;42.682;2020
11557;Ras Ghareb Wind Energy Project;Renewable Energy;Wind;Northern Africa;Egypt;;1.092.909;2020
11558;Yandun 8C Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;799.396;2020
11559;CNOOC Pingyin Wind Farm Phase I project;Renewable Energy;Wind;Eastern Asia;China;;201.365;2020
11560;CNOOC Weifang Binhai Wind Farm Phase II Project;Renewable Energy;Wind;Eastern Asia;China;;179.916;2020
11561;Salkhit wind farm;Renewable Energy;Wind;Eastern Asia;Mongolia;;421.243;2021
11564;GS1385 Man and Man Enterprise Improved Cooking Stoves Programme in Ghana - VPA002 (Western Region);Household & Community;Cookstoves;Sub-Saharan Africa;Ghana;;253.281;2021
11568;Biodigesters program for a low-carbon livestock sector in Vietnam (BioLive);Household & Community;Biodigesters;South-Eastern Asia;Viet Nam;;64.820;2021
11571;Improved cookstove program in Bangladesh supported by the Republic of Korea-CPA 02;Household & Community;Cookstoves;Southern Asia;Bangladesh;;1.145.274;2021
11572;Improved cookstove program in Bangladesh supported by the Republic of Korea-CPA 03;Household & Community;Cookstoves;Southern Asia;Bangladesh;;1.145.275;2021
11593;Hongwang Animal Manure Management System GHG Mitigation Project in Fangcheng County;Agriculture;Manure Methane Digester;Eastern Asia;China;;322.332;2021
11595;Dengzhou AMMS GHG Mitigation Project;Agriculture;Manure Methane Digester;Eastern Asia;China;;430.256;2021
11596;TASC Clean Cooking PoA – VPA 3 (Zambia);Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;1.243.914;2021
11603;GS10789 VPA8: Efficient and Clean Cooking for households in Kenya;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;40.618;2021
11604;TASC Clean Cooking PoA – VPA 4 (Zambia);Household & Community;Cookstoves;Sub-Saharan Africa;Zambia;;8.962;2021
11605;GS10789 VPA9: Efficient and Clean Cooking for households in Mozambique;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;45.113;2023
11606;GS10789 VPA10: Efficient and Clean Cooking for households in Mozambique;Household & Community;Cookstoves;Sub-Saharan Africa;Mozambique;;60.056;2021
11608;Top Third Ventures Stove Programme CPA KE0002 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;84.361;2021
11609;Top Third Ventures Stove Programme CPA KE0003 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;84.951;2021
1161;The first phase of Anhua Rural household Biodigester Project;Household & Community;Biodigesters;Eastern Asia;China;;29.161;2010
11610;Top Third Ventures Stove Programme CPA KE0004 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;84.242;2021
11611;Top Third Ventures Stove Programme CPA KE0005 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;83.996;2021
11612;Top Third Ventures Stove Programme CPA KE0006 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;85.248;2021
11613;Top Third Ventures Stove Programme CPA KE0007 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;59.954;2021
11614;Top Third Ventures Stove Programme CPA KE0008 – BURN Efficient Cookstoves for Kenya supported by Republic of Korea;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;301.603;2021
11617;MicroEnergy Credits – Microfinance for Clean Energy Product Lines - Mongolia –CPA No.001: XacBank LLC;Household & Community;Bundled Energy Efficiency;Eastern Asia;Mongolia;;110.631;2021
11618;MicroEnergy Credits – Microfinance for Clean Energy Product Lines - Mongolia –CPA No.002: XacBank LLC;Household & Community;Bundled Energy Efficiency;Eastern Asia;Mongolia;;90.379;2021
11619;MicroEnergy Credits – Microfinance for Clean Energy Product Lines - Mongolia –CPA No.003: XacBank LLC;Household & Community;Bundled Energy Efficiency;Eastern Asia;Mongolia;;4.048;2021
1162;CPA # 1 Improved Cooking Stoves for Nigeria GS 1162;Household & Community;Cookstoves;Sub-Saharan Africa;Nigeria;;68.605;2011
11624;GS1385 Man and Man Enterprise Improved Cooking Stoves Programme in Ghana - VPA003;Household & Community;Cookstoves;Sub-Saharan Africa;Ghana;;268.625;2021
11627;GS11623 VPA-1 CO2 Sequestration at a Concrete Recycler in Switzerland using the Neustark Technology;Industrial & Commercial;Carbon-Absorbing Concrete;Europe;Switzerland;;149;2022
11628;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA009;Household & Community;Cookstoves;Southern Asia;India;;59.470;2021
11629;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA010;Household & Community;Cookstoves;Southern Asia;India;;57.472;2021
11630;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA011;Household & Community;Cookstoves;Southern Asia;India;;54.950;2021
11631;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA012;Household & Community;Cookstoves;Southern Asia;India;;51.556;2021
11632;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA013;Household & Community;Cookstoves;Southern Asia;India;;51.360;2021
11633;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA014;Household & Community;Cookstoves;Southern Asia;India;;44.495;2022
11634;GS10818 - Dissemination of Improved Cookstoves in India by Greenway - Dissemination of Improved Cookstoves in Karnataka by Greenway - VPA015;Household & Community;Cookstoves;Southern Asia;India;;42.284;2022
11640;GS11638 VPA-2 SPOUTS Water Purifier Programme in Africa- WPS in Uganda by TASC- VPA 2;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;45.855;2022
11644;Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 018;Household & Community;Cookstoves;South-Eastern Asia;Myanmar;;9.371;2021
11645;Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 019;Household & Community;Cookstoves;South-Eastern Asia;Myanmar;;9.278;2021
11646;Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 020;Household & Community;Cookstoves;South-Eastern Asia;Myanmar;;7.019;2021
11647;UpEnergy-Social and Climate Impact Programme- Cooking Devices VPA-15;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;7.732;2022
11655;Implementation of clean energy technology in rural areas of India-1;Household & Community;Biodigesters;Southern Asia;India;;111.375;2021
11656;Implementation of clean energy technology in rural areas of India-2;Household & Community;Biodigesters;Southern Asia;India;;113.671;2021
1167;Highveld Air Quality - eMbalenhle Project;Household & Community;Cookstoves;Sub-Saharan Africa;South Africa;;13.813;2011
11671;GS10789 VPA61: Efficient and Clean Cooking for households in Nigeria;Household & Community;Cookstoves;Sub-Saharan Africa;Nigeria;;590.015;2021
11674;Dongrui Animal Manure Management System GHG Mitigation Project in Heyuan City;Agriculture;Manure Methane Digester;Eastern Asia;China;;701.764;2021
11720;Tieqilishi AWMS GHG Mitigation Project in Guizhou Province;Agriculture;Manure Methane Digester;Eastern Asia;China;;0;
11722;Promotion of clean cooking solutions in rural India by Infosys – VPA 2;Household & Community;Biodigesters;Southern Asia;India;;123.947;2021
11728;Manaus Landfill Gas Project;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;717.141;2021
1173;CAMLICA II HEPP;Renewable Energy;Hydropower;Western Asia;Türkiye;;189.794;2015
11732;GS10789 VPA42: Efficient and Clean Cooking for households in Tanzania;Household & Community;Cookstoves;Sub-Saharan Africa;Tanzania;;2.806;2022
1174;Indonesia Domestic Biogas Programme of Activities (IDBP)  VPA-1;Household & Community;Biodigesters;South-Eastern Asia;Indonesia;;474.498;2011
11744;VPA 47 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;19.482;2021
11745;VPA 48 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;19.483;2021
11747;VPA 50 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.680;2021
11748;VPA 51 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.677;2021
11749;VPA 52 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.677;2021
11750;VPA 53 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.680;2021
11751;VPA 54 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.680;2021
11752;VPA 55 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.677;2021
11753;VPA 56 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.978;2021
11754;VPA 57 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.850;2022
11755;VPA 58- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.845;2022
11756;VPA 59 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.846;2022
11757;VPA 60 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.848;2022
11758;VPA 61 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.851;2022
11759;VPA 62 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.847;2022
11760;VPA 63 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.277;2022
11761;VPA 64 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.015;2022
11762;VPA 65 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.015;2022
11763;VPA 66 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.014;2022
11764;VPA 67 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.015;2022
11765;VPA 68 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.016;2022
11766;VPA 69 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;17.016;2022
11767;VPA 70 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.750;2022
11768;VPA 71 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11769;VPA 72 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11770;VPA 73 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11771;VPA 74 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11772;VPA 75 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.267;2022
11773;VPA 76 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11774;VPA 77 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;16.264;2022
11775;VPA 78 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.799;2022
11776;VPA 79 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.431;2022
11777;VPA 80 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.431;2022
11778;VPA 81 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.430;2022
11779;VPA 82 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.434;2022
1178;Gunaydin WPP;Renewable Energy;Wind;Western Asia;Türkiye;;267.135;2012
11780;VPA 83 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.433;2022
11781;VPA 84 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;15.433;2022
11782;VPA 85 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.784;2022
11783;VPA 86 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.626;2022
11784;VPA 87 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.624;2022
11802;Fair Climate Programme for Sustainable Household Energy (PoA):  Bachat - Karnataka India (VPA 6);Household & Community;Cookstoves;Southern Asia;India;;660;2022
11807;VPA 49 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;18.862;2021
11809;GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 01;Household & Community;Cookstoves;Southern Asia;India;;8.055;2021
11810;GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 02;Household & Community;Cookstoves;Southern Asia;India;;8.055;2021
11811;GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 03;Household & Community;Cookstoves;Southern Asia;India;;7.833;2021
11812;GS Microscale PoA : Integrated Domestic  Energy Systems (IDES) for rural communities  in India– RVPA 04;Household & Community;Cookstoves;Southern Asia;India;;4.620;2021
11813;GS Microscale VPA : Integrated Domestic Energy Systems (IDES) for rural communities in India;Household & Community;Cookstoves;Southern Asia;India;;6.684;2022
11835;VPA 88  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.628;2022
11836;VPA 89 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.628;2022
11837;VPA 90  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;14.397;2022
11838;VPA 91  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.795;2022
11839;VPA  92  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.794;2022
11840;VPA 93  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.792;2022
11841;VPA 94 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.794;2022
11842;VPA 95- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.797;2022
11843;VPA 96 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.795;2022
11844;VPA 97  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;13.088;2022
11845;VPA 98 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;12.988;2022
11846;VPA 99  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;12.990;2022
11847;VPA 100  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;12.991;2022
11848;VPA 101  - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;174;2022
11849;VPA 102- GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;104;2022
11850;VPA 103 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;104;2022
11851;VPA  104 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;104;2022
11852;VPA  105 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;104;2022
11853;VPA 106 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;104;2022
11855;Improved Woodstove Project 2 in Udaipur;Household & Community;Cookstoves;Southern Asia;India;;66.620;2022
